Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,May_include_samples_listed_before,Sample_size,Variant_cases
3,2022-05-12T09:54:04Z,2021-04-12,P.1,Gamma,DEV,"",FALSE,1677,21
3,2022-05-12T09:54:04Z,2021-04-12,B.1.1.7,Alpha,DEV,"",FALSE,1677,1621
3,2022-05-12T09:54:04Z,2021-04-12,B.1.621,Mu,DEV,"",FALSE,1677,1
3,2022-05-12T09:54:04Z,2021-04-12,C.37,Lambda,DEV,"",FALSE,1677,0
3,2022-05-12T09:54:04Z,2021-04-19,B.1.617.2,Delta,VOC,VOC,FALSE,1593,2
3,2022-05-12T09:54:04Z,2021-04-19,B.1.1.529,Omicron,VOC,VOC,FALSE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,BA.1,"",VOC,VOC,TRUE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,BA.2,"",VOC,VOC,TRUE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,BA.4,"",VOI,VOC,TRUE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,BA.5,"",VOI,VOC,TRUE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,BA.3,"",VUM,VOC,TRUE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,BA.2+S:L452del,"",VUM,VOC,TRUE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,B.1.640,"",DEV,VUM,FALSE,1593,0
3,2022-05-12T09:54:04Z,2021-04-19,B.1.351,Beta,DEV,"",FALSE,1593,18
3,2022-05-12T09:54:04Z,2021-04-19,P.1,Gamma,DEV,"",FALSE,1593,28
3,2022-05-12T09:54:04Z,2021-04-19,B.1.1.7,Alpha,DEV,"",FALSE,1593,1532
3,2022-05-12T09:54:04Z,2021-04-19,B.1.621,Mu,DEV,"",FALSE,1593,2
3,2022-05-12T09:54:04Z,2021-04-19,C.37,Lambda,DEV,"",FALSE,1593,0
3,2022-05-12T09:54:04Z,2021-04-26,B.1.617.2,Delta,VOC,VOC,FALSE,1691,4
3,2022-05-12T09:54:04Z,2021-04-26,B.1.1.529,Omicron,VOC,VOC,FALSE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,BA.1,"",VOC,VOC,TRUE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,BA.2,"",VOC,VOC,TRUE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,BA.4,"",VOI,VOC,TRUE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,BA.5,"",VOI,VOC,TRUE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,BA.3,"",VUM,VOC,TRUE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,BA.2+S:L452del,"",VUM,VOC,TRUE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,B.1.640,"",DEV,VUM,FALSE,1691,0
3,2022-05-12T09:54:04Z,2021-04-26,B.1.351,Beta,DEV,"",FALSE,1691,7
3,2022-05-12T09:54:04Z,2021-04-26,P.1,Gamma,DEV,"",FALSE,1691,28
3,2022-05-12T09:54:04Z,2021-04-26,B.1.1.7,Alpha,DEV,"",FALSE,1691,1643
3,2022-05-12T09:54:04Z,2021-04-26,B.1.621,Mu,DEV,"",FALSE,1691,1
3,2022-05-12T09:54:04Z,2021-04-26,C.37,Lambda,DEV,"",FALSE,1691,0
3,2022-05-12T09:54:04Z,2021-05-03,B.1.617.2,Delta,VOC,VOC,FALSE,1687,1
3,2022-05-12T09:54:04Z,2021-05-03,B.1.1.529,Omicron,VOC,VOC,FALSE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,BA.1,"",VOC,VOC,TRUE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,BA.2,"",VOC,VOC,TRUE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,BA.4,"",VOI,VOC,TRUE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,BA.5,"",VOI,VOC,TRUE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,BA.3,"",VUM,VOC,TRUE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,BA.2+S:L452del,"",VUM,VOC,TRUE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,B.1.640,"",DEV,VUM,FALSE,1687,0
3,2022-05-12T09:54:04Z,2021-05-03,B.1.351,Beta,DEV,"",FALSE,1687,12
3,2022-05-12T09:54:04Z,2021-05-03,P.1,Gamma,DEV,"",FALSE,1687,36
3,2022-05-12T09:54:04Z,2021-05-03,B.1.1.7,Alpha,DEV,"",FALSE,1687,1633
3,2022-05-12T09:54:04Z,2021-05-03,B.1.621,Mu,DEV,"",FALSE,1687,3
3,2022-05-12T09:54:04Z,2021-05-03,C.37,Lambda,DEV,"",FALSE,1687,0
3,2022-05-12T09:54:04Z,2021-05-10,B.1.617.2,Delta,VOC,VOC,FALSE,1650,11
3,2022-05-12T09:54:04Z,2021-05-10,B.1.1.529,Omicron,VOC,VOC,FALSE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,BA.1,"",VOC,VOC,TRUE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,BA.2,"",VOC,VOC,TRUE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,BA.4,"",VOI,VOC,TRUE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,BA.5,"",VOI,VOC,TRUE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,BA.3,"",VUM,VOC,TRUE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,BA.2+S:L452del,"",VUM,VOC,TRUE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,B.1.640,"",DEV,VUM,FALSE,1650,0
3,2022-05-12T09:54:04Z,2021-05-10,B.1.351,Beta,DEV,"",FALSE,1650,8
3,2022-05-12T09:54:04Z,2021-05-10,P.1,Gamma,DEV,"",FALSE,1650,31
3,2022-05-12T09:54:04Z,2021-05-10,B.1.1.7,Alpha,DEV,"",FALSE,1650,1589
3,2022-05-12T09:54:04Z,2021-05-10,B.1.621,Mu,DEV,"",FALSE,1650,3
3,2022-05-12T09:54:04Z,2021-05-10,C.37,Lambda,DEV,"",FALSE,1650,0
3,2022-05-12T09:54:04Z,2021-05-17,B.1.617.2,Delta,VOC,VOC,FALSE,1370,10
3,2022-05-12T09:54:04Z,2021-05-17,B.1.1.529,Omicron,VOC,VOC,FALSE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,BA.1,"",VOC,VOC,TRUE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,BA.2,"",VOC,VOC,TRUE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,BA.4,"",VOI,VOC,TRUE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,BA.5,"",VOI,VOC,TRUE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,BA.3,"",VUM,VOC,TRUE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,BA.2+S:L452del,"",VUM,VOC,TRUE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,B.1.640,"",DEV,VUM,FALSE,1370,0
3,2022-05-12T09:54:04Z,2021-05-17,B.1.351,Beta,DEV,"",FALSE,1370,3
3,2022-05-12T09:54:04Z,2021-05-17,P.1,Gamma,DEV,"",FALSE,1370,32
3,2022-05-12T09:54:04Z,2021-05-17,B.1.1.7,Alpha,DEV,"",FALSE,1370,1316
3,2022-05-12T09:54:04Z,2021-05-17,B.1.621,Mu,DEV,"",FALSE,1370,5
3,2022-05-12T09:54:04Z,2021-05-17,C.37,Lambda,DEV,"",FALSE,1370,0
3,2022-05-12T09:54:04Z,2021-05-24,B.1.617.2,Delta,VOC,VOC,FALSE,1323,23
3,2022-05-12T09:54:04Z,2021-05-24,B.1.1.529,Omicron,VOC,VOC,FALSE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,BA.1,"",VOC,VOC,TRUE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,BA.2,"",VOC,VOC,TRUE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,BA.4,"",VOI,VOC,TRUE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,BA.5,"",VOI,VOC,TRUE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,BA.3,"",VUM,VOC,TRUE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,BA.2+S:L452del,"",VUM,VOC,TRUE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,B.1.640,"",DEV,VUM,FALSE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,B.1.351,Beta,DEV,"",FALSE,1323,3
3,2022-05-12T09:54:04Z,2021-05-24,P.1,Gamma,DEV,"",FALSE,1323,16
3,2022-05-12T09:54:04Z,2021-05-24,B.1.1.7,Alpha,DEV,"",FALSE,1323,1270
3,2022-05-12T09:54:04Z,2021-05-24,B.1.621,Mu,DEV,"",FALSE,1323,0
3,2022-05-12T09:54:04Z,2021-05-24,C.37,Lambda,DEV,"",FALSE,1323,1
3,2022-05-12T09:54:04Z,2021-05-31,B.1.617.2,Delta,VOC,VOC,FALSE,1272,48
3,2022-05-12T09:54:04Z,2021-05-31,B.1.1.529,Omicron,VOC,VOC,FALSE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,BA.1,"",VOC,VOC,TRUE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,BA.2,"",VOC,VOC,TRUE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,BA.4,"",VOI,VOC,TRUE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,BA.5,"",VOI,VOC,TRUE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,BA.3,"",VUM,VOC,TRUE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,BA.2+S:L452del,"",VUM,VOC,TRUE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,B.1.640,"",DEV,VUM,FALSE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,B.1.351,Beta,DEV,"",FALSE,1272,0
3,2022-05-12T09:54:04Z,2021-05-31,P.1,Gamma,DEV,"",FALSE,1272,23
3,2022-05-12T09:54:04Z,2021-05-31,B.1.1.7,Alpha,DEV,"",FALSE,1272,1183
3,2022-05-12T09:54:04Z,2021-05-31,B.1.621,Mu,DEV,"",FALSE,1272,4
3,2022-05-12T09:54:04Z,2021-05-31,C.37,Lambda,DEV,"",FALSE,1272,0
3,2022-05-12T09:54:04Z,2021-06-07,B.1.617.2,Delta,VOC,VOC,FALSE,1175,101
3,2022-05-12T09:54:04Z,2021-06-07,B.1.1.529,Omicron,VOC,VOC,FALSE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,BA.1,"",VOC,VOC,TRUE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,BA.2,"",VOC,VOC,TRUE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,BA.4,"",VOI,VOC,TRUE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,BA.5,"",VOI,VOC,TRUE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,BA.3,"",VUM,VOC,TRUE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,BA.2+S:L452del,"",VUM,VOC,TRUE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,B.1.640,"",DEV,VUM,FALSE,1175,0
3,2022-05-12T09:54:04Z,2021-06-07,B.1.351,Beta,DEV,"",FALSE,1175,1
3,2022-05-12T09:54:04Z,2021-06-07,P.1,Gamma,DEV,"",FALSE,1175,12
3,2022-05-12T09:54:04Z,2021-06-07,B.1.1.7,Alpha,DEV,"",FALSE,1175,1038
3,2022-05-12T09:54:04Z,2021-06-07,B.1.621,Mu,DEV,"",FALSE,1175,5
3,2022-05-12T09:54:04Z,2021-06-07,C.37,Lambda,DEV,"",FALSE,1175,0
3,2022-05-12T09:54:04Z,2021-06-14,B.1.617.2,Delta,VOC,VOC,FALSE,1039,239
3,2022-05-12T09:54:04Z,2021-06-14,B.1.1.529,Omicron,VOC,VOC,FALSE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,BA.1,"",VOC,VOC,TRUE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,BA.2,"",VOC,VOC,TRUE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,BA.4,"",VOI,VOC,TRUE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,BA.5,"",VOI,VOC,TRUE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,BA.3,"",VUM,VOC,TRUE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,BA.2+S:L452del,"",VUM,VOC,TRUE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,B.1.640,"",DEV,VUM,FALSE,1039,0
3,2022-05-12T09:54:04Z,2021-06-14,B.1.351,Beta,DEV,"",FALSE,1039,1
3,2022-05-12T09:54:04Z,2021-06-14,P.1,Gamma,DEV,"",FALSE,1039,16
3,2022-05-12T09:54:04Z,2021-06-14,B.1.1.7,Alpha,DEV,"",FALSE,1039,745
3,2022-05-12T09:54:04Z,2021-06-14,B.1.621,Mu,DEV,"",FALSE,1039,10
3,2022-05-12T09:54:04Z,2021-06-14,C.37,Lambda,DEV,"",FALSE,1039,0
3,2022-05-12T09:54:04Z,2021-06-21,B.1.617.2,Delta,VOC,VOC,FALSE,679,277
3,2022-05-12T09:54:04Z,2021-06-21,B.1.1.529,Omicron,VOC,VOC,FALSE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,BA.1,"",VOC,VOC,TRUE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,BA.2,"",VOC,VOC,TRUE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,BA.4,"",VOI,VOC,TRUE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,BA.5,"",VOI,VOC,TRUE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,BA.3,"",VUM,VOC,TRUE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,BA.2+S:L452del,"",VUM,VOC,TRUE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,B.1.640,"",DEV,VUM,FALSE,679,0
3,2022-05-12T09:54:04Z,2021-06-21,B.1.351,Beta,DEV,"",FALSE,679,1
3,2022-05-12T09:54:04Z,2021-06-21,P.1,Gamma,DEV,"",FALSE,679,7
3,2022-05-12T09:54:04Z,2021-06-21,B.1.1.7,Alpha,DEV,"",FALSE,679,385
3,2022-05-12T09:54:04Z,2021-06-21,B.1.621,Mu,DEV,"",FALSE,679,4
3,2022-05-12T09:54:04Z,2021-06-21,C.37,Lambda,DEV,"",FALSE,679,1
3,2022-05-12T09:54:04Z,2021-06-28,B.1.617.2,Delta,VOC,VOC,FALSE,929,631
3,2022-05-12T09:54:04Z,2021-06-28,B.1.1.529,Omicron,VOC,VOC,FALSE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,BA.1,"",VOC,VOC,TRUE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,BA.2,"",VOC,VOC,TRUE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,BA.4,"",VOI,VOC,TRUE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,BA.5,"",VOI,VOC,TRUE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,BA.3,"",VUM,VOC,TRUE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,BA.2+S:L452del,"",VUM,VOC,TRUE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,B.1.640,"",DEV,VUM,FALSE,929,0
3,2022-05-12T09:54:04Z,2021-06-28,B.1.351,Beta,DEV,"",FALSE,929,1
3,2022-05-12T09:54:04Z,2021-06-28,P.1,Gamma,DEV,"",FALSE,929,3
3,2022-05-12T09:54:04Z,2021-06-28,B.1.1.7,Alpha,DEV,"",FALSE,929,273
3,2022-05-12T09:54:04Z,2021-06-28,B.1.621,Mu,DEV,"",FALSE,929,5
3,2022-05-12T09:54:04Z,2021-06-28,C.37,Lambda,DEV,"",FALSE,929,1
3,2022-05-12T09:54:04Z,2021-07-05,B.1.617.2,Delta,VOC,VOC,FALSE,2449,2093
3,2022-05-12T09:54:04Z,2021-07-05,B.1.1.529,Omicron,VOC,VOC,FALSE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,BA.1,"",VOC,VOC,TRUE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,BA.2,"",VOC,VOC,TRUE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,BA.4,"",VOI,VOC,TRUE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,BA.5,"",VOI,VOC,TRUE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,BA.3,"",VUM,VOC,TRUE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,BA.2+S:L452del,"",VUM,VOC,TRUE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,B.1.640,"",DEV,VUM,FALSE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,B.1.351,Beta,DEV,"",FALSE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,P.1,Gamma,DEV,"",FALSE,2449,3
3,2022-05-12T09:54:04Z,2021-07-05,B.1.1.7,Alpha,DEV,"",FALSE,2449,338
3,2022-05-12T09:54:04Z,2021-07-05,B.1.621,Mu,DEV,"",FALSE,2449,0
3,2022-05-12T09:54:04Z,2021-07-05,C.37,Lambda,DEV,"",FALSE,2449,8
3,2022-05-12T09:54:04Z,2021-07-12,B.1.617.2,Delta,VOC,VOC,FALSE,2236,2038
3,2022-05-12T09:54:04Z,2021-07-12,B.1.1.529,Omicron,VOC,VOC,FALSE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,BA.1,"",VOC,VOC,TRUE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,BA.2,"",VOC,VOC,TRUE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,BA.4,"",VOI,VOC,TRUE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,BA.5,"",VOI,VOC,TRUE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,BA.3,"",VUM,VOC,TRUE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,BA.2+S:L452del,"",VUM,VOC,TRUE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,B.1.640,"",DEV,VUM,FALSE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,B.1.351,Beta,DEV,"",FALSE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,P.1,Gamma,DEV,"",FALSE,2236,2
3,2022-05-12T09:54:04Z,2021-07-12,B.1.1.7,Alpha,DEV,"",FALSE,2236,172
3,2022-05-12T09:54:04Z,2021-07-12,B.1.621,Mu,DEV,"",FALSE,2236,0
3,2022-05-12T09:54:04Z,2021-07-12,C.37,Lambda,DEV,"",FALSE,2236,0
3,2022-05-12T09:54:04Z,2021-07-19,B.1.617.2,Delta,VOC,VOC,FALSE,2122,2032
3,2022-05-12T09:54:04Z,2021-07-19,B.1.1.529,Omicron,VOC,VOC,FALSE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,BA.1,"",VOC,VOC,TRUE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,BA.2,"",VOC,VOC,TRUE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,BA.4,"",VOI,VOC,TRUE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,BA.5,"",VOI,VOC,TRUE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,BA.3,"",VUM,VOC,TRUE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,BA.2+S:L452del,"",VUM,VOC,TRUE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,B.1.640,"",DEV,VUM,FALSE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,B.1.351,Beta,DEV,"",FALSE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,P.1,Gamma,DEV,"",FALSE,2122,4
3,2022-05-12T09:54:04Z,2021-07-19,B.1.1.7,Alpha,DEV,"",FALSE,2122,85
3,2022-05-12T09:54:04Z,2021-07-19,B.1.621,Mu,DEV,"",FALSE,2122,0
3,2022-05-12T09:54:04Z,2021-07-19,C.37,Lambda,DEV,"",FALSE,2122,0
3,2022-05-12T09:54:04Z,2021-07-26,B.1.617.2,Delta,VOC,VOC,FALSE,1745,1688
3,2022-05-12T09:54:04Z,2021-07-26,B.1.1.529,Omicron,VOC,VOC,FALSE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,BA.1,"",VOC,VOC,TRUE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,BA.2,"",VOC,VOC,TRUE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,BA.4,"",VOI,VOC,TRUE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,BA.5,"",VOI,VOC,TRUE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,BA.3,"",VUM,VOC,TRUE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,BA.2+S:L452del,"",VUM,VOC,TRUE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,B.1.640,"",DEV,VUM,FALSE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,B.1.351,Beta,DEV,"",FALSE,1745,0
3,2022-05-12T09:54:04Z,2021-07-26,P.1,Gamma,DEV,"",FALSE,1745,2
3,2022-05-12T09:54:04Z,2021-07-26,B.1.1.7,Alpha,DEV,"",FALSE,1745,52
3,2022-05-12T09:54:04Z,2021-07-26,B.1.621,Mu,DEV,"",FALSE,1745,3
3,2022-05-12T09:54:04Z,2021-07-26,C.37,Lambda,DEV,"",FALSE,1745,0
3,2022-05-12T09:54:04Z,2021-08-02,B.1.617.2,Delta,VOC,VOC,FALSE,1499,1478
3,2022-05-12T09:54:04Z,2021-08-02,B.1.1.529,Omicron,VOC,VOC,FALSE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,BA.1,"",VOC,VOC,TRUE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,BA.2,"",VOC,VOC,TRUE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,BA.4,"",VOI,VOC,TRUE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,BA.5,"",VOI,VOC,TRUE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,BA.3,"",VUM,VOC,TRUE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,BA.2+S:L452del,"",VUM,VOC,TRUE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,B.1.640,"",DEV,VUM,FALSE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,B.1.351,Beta,DEV,"",FALSE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,P.1,Gamma,DEV,"",FALSE,1499,1
3,2022-05-12T09:54:04Z,2021-08-02,B.1.1.7,Alpha,DEV,"",FALSE,1499,19
3,2022-05-12T09:54:04Z,2021-08-02,B.1.621,Mu,DEV,"",FALSE,1499,0
3,2022-05-12T09:54:04Z,2021-08-02,C.37,Lambda,DEV,"",FALSE,1499,0
3,2022-05-12T09:54:04Z,2021-08-09,B.1.617.2,Delta,VOC,VOC,FALSE,1508,1475
3,2022-05-12T09:54:04Z,2021-08-09,B.1.1.529,Omicron,VOC,VOC,FALSE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,BA.1,"",VOC,VOC,TRUE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,BA.2,"",VOC,VOC,TRUE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,BA.4,"",VOI,VOC,TRUE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,BA.5,"",VOI,VOC,TRUE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,BA.3,"",VUM,VOC,TRUE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,BA.2+S:L452del,"",VUM,VOC,TRUE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,B.1.640,"",DEV,VUM,FALSE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,B.1.351,Beta,DEV,"",FALSE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,P.1,Gamma,DEV,"",FALSE,1508,0
3,2022-05-12T09:54:04Z,2021-08-09,B.1.1.7,Alpha,DEV,"",FALSE,1508,32
3,2022-05-12T09:54:04Z,2021-08-09,B.1.621,Mu,DEV,"",FALSE,1508,1
3,2022-05-12T09:54:04Z,2021-08-09,C.37,Lambda,DEV,"",FALSE,1508,0
3,2022-05-12T09:54:04Z,2021-08-16,B.1.617.2,Delta,VOC,VOC,FALSE,1757,1748
3,2022-05-12T09:54:04Z,2021-08-16,B.1.1.529,Omicron,VOC,VOC,FALSE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,BA.1,"",VOC,VOC,TRUE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,BA.2,"",VOC,VOC,TRUE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,BA.4,"",VOI,VOC,TRUE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,BA.5,"",VOI,VOC,TRUE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,BA.3,"",VUM,VOC,TRUE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,BA.2+S:L452del,"",VUM,VOC,TRUE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,B.1.640,"",DEV,VUM,FALSE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,B.1.351,Beta,DEV,"",FALSE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,P.1,Gamma,DEV,"",FALSE,1757,3
3,2022-05-12T09:54:04Z,2021-08-16,B.1.1.7,Alpha,DEV,"",FALSE,1757,6
3,2022-05-12T09:54:04Z,2021-08-16,B.1.621,Mu,DEV,"",FALSE,1757,0
3,2022-05-12T09:54:04Z,2021-08-16,C.37,Lambda,DEV,"",FALSE,1757,0
3,2022-05-12T09:54:04Z,2021-08-23,B.1.617.2,Delta,VOC,VOC,FALSE,1672,1667
3,2022-05-12T09:54:04Z,2021-08-23,B.1.1.529,Omicron,VOC,VOC,FALSE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,BA.1,"",VOC,VOC,TRUE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,BA.2,"",VOC,VOC,TRUE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,BA.4,"",VOI,VOC,TRUE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,BA.5,"",VOI,VOC,TRUE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,BA.3,"",VUM,VOC,TRUE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,BA.2+S:L452del,"",VUM,VOC,TRUE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,B.1.640,"",DEV,VUM,FALSE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,B.1.351,Beta,DEV,"",FALSE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,P.1,Gamma,DEV,"",FALSE,1672,1
3,2022-05-12T09:54:04Z,2021-08-23,B.1.1.7,Alpha,DEV,"",FALSE,1672,3
3,2022-05-12T09:54:04Z,2021-08-23,B.1.621,Mu,DEV,"",FALSE,1672,0
3,2022-05-12T09:54:04Z,2021-08-23,C.37,Lambda,DEV,"",FALSE,1672,0
3,2022-05-12T09:54:04Z,2021-08-30,B.1.617.2,Delta,VOC,VOC,FALSE,1488,1485
3,2022-05-12T09:54:04Z,2021-08-30,B.1.1.529,Omicron,VOC,VOC,FALSE,1488,0
3,2022-05-12T09:54:04Z,2021-08-30,BA.1,"",VOC,VOC,TRUE,1488,0
3,2022-05-12T09:54:04Z,2021-08-30,BA.2,"",VOC,VOC,TRUE,1488,0
