Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,May_include_samples_listed_before,Sample_size,Variant_cases
3,2021-12-22T18:37:16Z,2020-12-28,B.1.1.7,Alpha,DEV,VOI,FALSE,207,9
3,2021-12-22T18:37:16Z,2020-12-28,B.1.525,"",DEV,VUM,FALSE,207,0
3,2021-12-22T18:37:16Z,2020-12-28,B.1.617.1,"",DEV,VUM,FALSE,207,0
3,2021-12-22T18:37:16Z,2020-12-28,B.1.526,"",DEV,VUM,FALSE,207,0
3,2021-12-22T18:37:16Z,2020-12-28,B.1.1.519,"",DEV,VUM,FALSE,207,0
3,2021-12-22T18:37:16Z,2020-12-28,B.1.630,"","",VUM,FALSE,207,0
3,2021-12-22T18:37:16Z,2020-12-28,AZ.5,"","",VUM,TRUE,207,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.351,Beta,VOC,VOC,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,P.1,Gamma,VOC,VOC,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.617.2,Delta,VOC,VOC,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.1.529,Omicron,VOC,VOC,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.621,Mu,VOI,VOI,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,C.37,Lambda,VOI,VOI,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,AY.4.2,"",VOI,"",TRUE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,C.36+S:L452R,"",VUM,"",FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.1.318,"",VUM,"",FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,P.1+S:P681H,"",VUM,"",TRUE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.617.2+S:K417N,"",VUM,"",TRUE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,C.1.2,"",VUM,VUM,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.617.2+S:E484del,"",VUM,"",TRUE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.617.2+S:Q613H,"",VUM,"",TRUE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.617.2+S:Q677H,"",VUM,"",TRUE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.640,"",VUM,VUM,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.1.7,Alpha,DEV,VOI,FALSE,356,45
3,2021-12-22T18:37:16Z,2021-01-04,B.1.525,"",DEV,VUM,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.617.1,"",DEV,VUM,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.526,"",DEV,VUM,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.1.519,"",DEV,VUM,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,B.1.630,"","",VUM,FALSE,356,0
3,2021-12-22T18:37:16Z,2021-01-04,AZ.5,"","",VUM,TRUE,356,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.351,Beta,VOC,VOC,FALSE,305,3
3,2021-12-22T18:37:16Z,2021-01-11,P.1,Gamma,VOC,VOC,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.617.2,Delta,VOC,VOC,FALSE,305,2
3,2021-12-22T18:37:16Z,2021-01-11,B.1.1.529,Omicron,VOC,VOC,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.621,Mu,VOI,VOI,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,C.37,Lambda,VOI,VOI,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,AY.4.2,"",VOI,"",TRUE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,C.36+S:L452R,"",VUM,"",FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.1.318,"",VUM,"",FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,P.1+S:P681H,"",VUM,"",TRUE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.617.2+S:K417N,"",VUM,"",TRUE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,C.1.2,"",VUM,VUM,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.617.2+S:E484del,"",VUM,"",TRUE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.617.2+S:Q613H,"",VUM,"",TRUE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.617.2+S:Q677H,"",VUM,"",TRUE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.640,"",VUM,VUM,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.1.7,Alpha,DEV,VOI,FALSE,305,60
3,2021-12-22T18:37:16Z,2021-01-11,B.1.525,"",DEV,VUM,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.617.1,"",DEV,VUM,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.526,"",DEV,VUM,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.1.519,"",DEV,VUM,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,B.1.630,"","",VUM,FALSE,305,0
3,2021-12-22T18:37:16Z,2021-01-11,AZ.5,"","",VUM,TRUE,305,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.351,Beta,VOC,VOC,FALSE,651,3
3,2021-12-22T18:37:16Z,2021-01-18,P.1,Gamma,VOC,VOC,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.617.2,Delta,VOC,VOC,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.1.529,Omicron,VOC,VOC,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.621,Mu,VOI,VOI,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,C.37,Lambda,VOI,VOI,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,AY.4.2,"",VOI,"",TRUE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,C.36+S:L452R,"",VUM,"",FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.1.318,"",VUM,"",FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,P.1+S:P681H,"",VUM,"",TRUE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.617.2+S:K417N,"",VUM,"",TRUE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,C.1.2,"",VUM,VUM,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.617.2+S:E484del,"",VUM,"",TRUE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.617.2+S:Q613H,"",VUM,"",TRUE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.617.2+S:Q677H,"",VUM,"",TRUE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.640,"",VUM,VUM,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.1.7,Alpha,DEV,VOI,FALSE,651,158
3,2021-12-22T18:37:16Z,2021-01-18,B.1.525,"",DEV,VUM,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.617.1,"",DEV,VUM,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.526,"",DEV,VUM,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.1.519,"",DEV,VUM,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,B.1.630,"","",VUM,FALSE,651,0
3,2021-12-22T18:37:16Z,2021-01-18,AZ.5,"","",VUM,TRUE,651,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.351,Beta,VOC,VOC,FALSE,875,14
3,2021-12-22T18:37:16Z,2021-01-25,P.1,Gamma,VOC,VOC,FALSE,875,1
3,2021-12-22T18:37:16Z,2021-01-25,B.1.617.2,Delta,VOC,VOC,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.1.529,Omicron,VOC,VOC,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.621,Mu,VOI,VOI,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,C.37,Lambda,VOI,VOI,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,AY.4.2,"",VOI,"",TRUE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,C.36+S:L452R,"",VUM,"",FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.1.318,"",VUM,"",FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,P.1+S:P681H,"",VUM,"",TRUE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.617.2+S:K417N,"",VUM,"",TRUE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,C.1.2,"",VUM,VUM,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.617.2+S:E484del,"",VUM,"",TRUE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.617.2+S:Q613H,"",VUM,"",TRUE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.617.2+S:Q677H,"",VUM,"",TRUE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.640,"",VUM,VUM,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.1.7,Alpha,DEV,VOI,FALSE,875,215
3,2021-12-22T18:37:16Z,2021-01-25,B.1.525,"",DEV,VUM,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.617.1,"",DEV,VUM,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.526,"",DEV,VUM,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.1.519,"",DEV,VUM,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,B.1.630,"","",VUM,FALSE,875,0
3,2021-12-22T18:37:16Z,2021-01-25,AZ.5,"","",VUM,TRUE,875,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.351,Beta,VOC,VOC,FALSE,863,18
3,2021-12-22T18:37:16Z,2021-02-01,P.1,Gamma,VOC,VOC,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.617.2,Delta,VOC,VOC,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.1.529,Omicron,VOC,VOC,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.621,Mu,VOI,VOI,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,C.37,Lambda,VOI,VOI,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,AY.4.2,"",VOI,"",TRUE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,C.36+S:L452R,"",VUM,"",FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.1.318,"",VUM,"",FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,P.1+S:P681H,"",VUM,"",TRUE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.617.2+S:K417N,"",VUM,"",TRUE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,C.1.2,"",VUM,VUM,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.617.2+S:E484del,"",VUM,"",TRUE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.617.2+S:Q613H,"",VUM,"",TRUE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.617.2+S:Q677H,"",VUM,"",TRUE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.640,"",VUM,VUM,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.1.7,Alpha,DEV,VOI,FALSE,863,206
3,2021-12-22T18:37:16Z,2021-02-01,B.1.525,"",DEV,VUM,FALSE,863,2
3,2021-12-22T18:37:16Z,2021-02-01,B.1.617.1,"",DEV,VUM,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.526,"",DEV,VUM,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,B.1.1.519,"",DEV,VUM,FALSE,863,1
3,2021-12-22T18:37:16Z,2021-02-01,B.1.630,"","",VUM,FALSE,863,0
3,2021-12-22T18:37:16Z,2021-02-01,AZ.5,"","",VUM,TRUE,863,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.351,Beta,VOC,VOC,FALSE,937,30
3,2021-12-22T18:37:16Z,2021-02-08,P.1,Gamma,VOC,VOC,FALSE,937,1
3,2021-12-22T18:37:16Z,2021-02-08,B.1.617.2,Delta,VOC,VOC,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.1.529,Omicron,VOC,VOC,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.621,Mu,VOI,VOI,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,C.37,Lambda,VOI,VOI,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,AY.4.2,"",VOI,"",TRUE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,C.36+S:L452R,"",VUM,"",FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.1.318,"",VUM,"",FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,P.1+S:P681H,"",VUM,"",TRUE,937,1
3,2021-12-22T18:37:16Z,2021-02-08,B.1.617.2+S:K417N,"",VUM,"",TRUE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,C.1.2,"",VUM,VUM,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.617.2+S:E484del,"",VUM,"",TRUE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.617.2+S:Q613H,"",VUM,"",TRUE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.617.2+S:Q677H,"",VUM,"",TRUE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.640,"",VUM,VUM,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.1.7,Alpha,DEV,VOI,FALSE,937,250
3,2021-12-22T18:37:16Z,2021-02-08,B.1.525,"",DEV,VUM,FALSE,937,1
3,2021-12-22T18:37:16Z,2021-02-08,B.1.617.1,"",DEV,VUM,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.526,"",DEV,VUM,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.1.519,"",DEV,VUM,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,B.1.630,"","",VUM,FALSE,937,0
3,2021-12-22T18:37:16Z,2021-02-08,AZ.5,"","",VUM,TRUE,937,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.351,Beta,VOC,VOC,FALSE,1047,32
3,2021-12-22T18:37:16Z,2021-02-15,P.1,Gamma,VOC,VOC,FALSE,1047,1
3,2021-12-22T18:37:16Z,2021-02-15,B.1.617.2,Delta,VOC,VOC,FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.1.529,Omicron,VOC,VOC,FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.621,Mu,VOI,VOI,FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,C.37,Lambda,VOI,VOI,FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,AY.4.2,"",VOI,"",TRUE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,C.36+S:L452R,"",VUM,"",FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.1.318,"",VUM,"",FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,P.1+S:P681H,"",VUM,"",TRUE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.617.2+S:K417N,"",VUM,"",TRUE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,C.1.2,"",VUM,VUM,FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.617.2+S:E484del,"",VUM,"",TRUE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.617.2+S:Q613H,"",VUM,"",TRUE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.617.2+S:Q677H,"",VUM,"",TRUE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.640,"",VUM,VUM,FALSE,1047,0
3,2021-12-22T18:37:16Z,2021-02-15,B.1.1.7,Alpha,DEV,VOI,FALSE,1047,617
